dt/hr	s1	n1	s2	n2	s3	n3	s4	n4	s5	n5	s6	n6	s7	n7	s8	n8	s9	n9	s10	n10	s11	n11	s12	n12	s13	n13	s14	n14	s15	n15	s16	n16	s17	n17	s18	n18	s19	n19	s20	n20	s21	n21	s22	n22	s23	n23	s24	n24	s25	n25	s26	n26	s27	n27	s28	n28	s29	n29	s30	n30	s31	n31	s32	n32
2013-06-26 15:15:31	0,968541	0,013201	0,531281	0,011269	0,854235	0,01287927831	0,578613	0,013845	0,960492	0,014489	0,859387	0,023827	0,993657	0,014489	0,651704	0,013845	0,976591	0,014167	0,872589	0,019319	0,953086	0,017065	0,706121	0,017387	0,90511	0,017065	0,608558	0,014811	1,033905	0,019641	0,752165	0,014489	0,844453	0,01868	0,708542	0,01707	0,952345	0,022544	0,343321	0,016103	1,006774	0,022866	0,771666	0,025765	0,920782	0,024799	0,469892	0,022866	1,081171	0,026087	1,468937	0,035427	0,932377	0,019324	0,924326	0,01417	0,948802	0,024799	0,652824	0,019002	0,898238	0,023511	0,700168	0,022223
2013-06-26 15:15:40	1,18041	0,029623	0,6575	0,022861	1,074475	0,028657	0,775348	0,024793	1,137907	0,029623	0,9943	0,057636	1,177512	0,028013	0,820748	0,038317	1,173004	0,031233	1,091863	0,040571	1,11891	0,032843	0,915735	0,033809	1,062884	0,034775	1,007824	0,031233	1,223556	0,034131	0,958238	0,027369	0,986162	0,034461	0,97328	0,03285	1,132379	0,04058	0,479232	0,026087	1,189063	0,038647	1,2261	0,026731	1,04832	0,040903	0,995824	0,040258	1,234796	0,035749	2,032873	0,067312	1,136244	0,034783	1,144296	0,042512	1,123362	0,035427	0,98584	0,04058	1,04671	0,037681	1,053151	0,031563
2013-06-26 15:17:08	1,261229	0,033809	0,698071	0,024471	1,267669	0,031555	0,715458	0,022539	1,244164	0,033809	0,986573	0,05184	1,280549	0,035097	0,925073	0,035419	1,225166	0,034775	1,100878	0,043147	1,224201	0,033487	0,842643	0,037029	1,195221	0,040249	1,029719	0,032843	1,274109	0,041537	0,935698	0,033487	1,016436	0,044767	0,912087	0,033495	1,390997	0,052497	0,542357	0,029952	1,279885	0,043801	0,948158	0,023833	1,252832	0,047021	0,922393	0,030596	1,410643	0,045733	1,783595	0,055395	1,156212	0,038648	1,057338	0,019968	1,107581	0,044767	0,834791	0,035105	1,184554	0,045733	0,921749	0,037037
2013-06-26 15:18:47	1,353319	0,015777	0,729625	0,01449	1,335609	0,015455	0,748944	0,017066	1,393888	0,015134	1,113758	0,032521	1,411599	0,016099	1,008468	0,022861	1,374892	0,015133	1,181376	0,023505	1,348166	0,016744	0,965966	0,022861	1,29697	0,024471	1,159159	0,021573	1,407091	0,021895	1,04131	0,015456	1,137211	0,022222	0,988416	0,021256	1,370707	0,025765	0,53044	0,015459	1,46314	0,023189	1,198403	0,02351	1,241237	0,028019	0,905967	0,023511	1,326584	0,02641	2,006465	0,032528	1,308871	0,022545	1,361046	0,021578	1,30726	0,029308	0,950091	0,029952	1,327873	0,024477	1,081171	0,024476
2013-06-26 15:19:36	1,262196	0,017065	0,998808	0,017065	1,159159	0,014489	1,053547	0,018675	1,169141	0,016099	1,226133	0,041536	1,197476	0,015455	0,936987	0,020607	1,191036	0,015455	1,323374	0,021251	1,147245	0,019319	1,268957	0,019963	0,930869	0,018675	1,30502	0,020929	1,050005	0,018997	1,193934	0,020607	1,002265	0,025443	1,277631	0,027053	0,964262	0,024476	0,736884	0,016425	1,225456	0,020934	1,327551	0,020934	0,882779	0,028986	0,779396	0,025121	1,05605	0,024477	2,11017	0,045089	1,081815	0,022223	1,109191	0,036393	1,165552	0,023833	1,290191	0,028986	1,178113	0,022866	1,032539	0,025443
2013-06-26 15:21:18	0,950832	0,014167	0,605016	0,013523	0,78211	0,015777	0,67038	0,016421	0,924429	0,013523	0,777924	0,020607	0,887078	0,015777	0,590205	0,016743	0,88901	0,014489	0,844254	0,019963	0,819783	0,018031	0,787262	0,015455	0,671668	0,018353	0,733812	0,015777	0,822358	0,019963	0,782753	0,01771	0,707898	0,02029	0,803229	0,023511	0,782939	0,020935	0,415142	0,014815	0,888576	0,022545	0,936886	0,017391	0,70049	0,025443	0,474723	0,028019	0,854116	0,023188	1,589068	0,030596	0,839622	0,020934	0,857014	0,027698	0,847996	0,024155	0,819977	0,019968	0,838656	0,023189	0,792601	0,022223
2013-06-26 15:23:09	1,422224	0,024471	0,717712	0,019641	1,3018	0,019963	0,829764	0,015778	1,404837	0,024471	1,194577	0,035741	1,423834	0,022539	0,957594	0,022217	1,384552	0,021895	1,307596	0,028335	1,312748	0,022217	1,06707	0,025759	1,256078	0,026403	1,192968	0,023827	1,342049	0,024793	1,085424	0,022539	1,192928	0,027053	1,102749	0,027376	1,452189	0,028664	0,515948	0,017391	1,457987	0,028986	1,365876	0,018358	1,307582	0,033173	0,770378	0,030274	1,497923	0,02802	2,211943	0,047665	1,305973	0,024477	1,430933	0,02963	1,281174	0,030274	1,00001	0,034783	1,327873	0,032206	1,289225	0,030919
2013-06-26 15:23:26	1,379078	0,021573	0,763113	0,019963	1,280871	0,020929	0,889653	0,021896	1,415784	0,022861	1,023601	0,036385	1,356538	0,021895	0,880316	0,023827	1,325949	0,024471	1,171073	0,029301	1,368774	0,025437	0,842	0,025115	1,353962	0,029623	1,087678	0,022539	1,344947	0,027047	0,996554	0,020286	1,050575	0,030274	0,947514	0,025443	1,565234	0,033495	0,591633	0,019968	1,410321	0,031884	0,925291	0,030597	1,339145	0,035105	0,865065	0,027698	1,391319	0,028986	1,761051	0,051208	1,289225	0,026087	1,071187	0,040902	1,213217	0,031241	0,935276	0,037359	1,336568	0,031241	0,961362	0,025766
2013-06-26 15:24:18	1,176224	0,022218	0,66394	0,021895	1,097014	0,021252	0,694528	0,020608	1,144025	0,021895	0,950509	0,038317	1,154972	0,022217	0,858421	0,026403	1,114725	0,024471	1,041955	0,028335	1,096692	0,024472	0,862285	0,028013	1,064494	0,028979	1,01201	0,022539	1,13662	0,029301	0,939563	0,021895	0,927224	0,030274	0,869575	0,024477	1,224167	0,033495	0,487928	0,017713	1,194216	0,032207	1,02642	0,025443	1,061203	0,036393	0,942039	0,02963	1,24317	0,032528	1,927237	0,042834	1,086324	0,028664	1,162331	0,024155	1,028997	0,031884	0,845741	0,034139	1,048965	0,033495	1,067	0,02963
2013-06-26 15:24:29	1,070289	0,014812	0,570241	0,014812	0,962423	0,013846	0,765366	0,015778	1,036158	0,015456	1,005248	0,025115	1,012654	0,015455	0,727372	0,017065	1,009112	0,014812	1,066104	0,022539	0,99913	0,020607	0,93602	0,019642	0,883858	0,02254	0,966288	0,017709	1,039057	0,024471	1,021991	0,0161	0,880202	0,020612	1,077628	0,022544	1,025454	0,023511	0,428668	0,017713	1,036404	0,024799	1,301464	0,017391	0,95621	0,02351	0,970703	0,023511	1,017724	0,0219	2,149783	0,040258	0,975856	0,0219	1,123039	0,02802	0,966194	0,029952	1,100817	0,024477	0,968126	0,025121	0,990671	0,020934
2013-06-26 15:25:08	1,47503	0,024793	0,915091	0,024149	1,342693	0,025115	1,022636	0,021895	1,453779	0,027369	1,254467	0,057958	1,503688	0,025759	1,038091	0,034775	1,463439	0,026725	1,441865	0,037351	1,400329	0,027691	1,271211	0,034131	1,275397	0,033165	1,305342	0,032521	1,449271	0,032199	1,267669	0,026725	1,251866	0,037681	1,210641	0,03897	1,457665	0,040902	0,727544	0,024799	1,457665	0,036716	1,462174	0,022544	1,28697	0,039936	1,049286	0,034783	1,486006	0,034139	2,313393	0,058294	1,446071	0,033495	1,490193	0,044767	1,33367	0,037359	1,17618	0,04219	1,378114	0,039936	1,367487	0,028341
2013-06-26 15:28:26	1,101845	0,015777	0,485236	0,013845	1,021026	0,013845	0,617574	0,014811	1,155295	0,014811	1,019737	0,027691	1,203916	0,014811	0,77889	0,021251	1,19973	0,019963	1,075442	0,026403	1,20134	0,020285	0,911227	0,024471	1,001384	0,024471	0,988827	0,024793	1,210999	0,023183	0,868081	0,021895	-0,639621	1,623206	-1,060883	2,069911	1,085358	0,027698	0,356847	0,022545	1,231253	0,024477	1,177146	0,026409	0,969092	0,029952	0,84703	0,029308	1,105326	0,028986	1,844788	0,04219	1,123039	0,026087	1,1794	0,027376	1,123684	0,029307	0,934309	0,033817	0,968771	0,027053	1,072475	0,02641
2013-06-26 15:28:34	-1,301806	2,560781	-0,85649	1,484045	0,883214	0,021895	0,533213	0,017065	1,209067	0,022861	0,861963	0,034453	1,16914	0,024149	0,762146	0,024793	1,23225	0,023827	0,861319	0,027691	1,233538	0,023183	0,720288	0,027369	1,153041	0,026725	0,820105	0,024149	1,291818	0,026403	0,751521	0,021251	0,965871	0,028342	0,751377	0,026731	1,402914	0,039936	0,338168	0,019002	1,35396	0,028986	0,749122	0,038003	1,223524	0,035749	0,645095	0,030596	1,224812	0,028342	1,40549	0,064091	1,122718	0,027697	0,87666	0,016747	1,11531	0,028664	0,633823	0,032529	1,129481	0,032528	0,766835	0,031563
2013-06-26 15:29:58	0,859709	0,010626	0,389283	0,01127	0,726405	0,010948	0,476542	0,010948	0,854235	0,010948	0,573461	0,015777	0,846507	0,011914	0,383809	0,020286	0,855523	0,01127	0,603728	0,016744	0,811732	0,0161	0,556395	0,01449	0,743471	0,015456	0,558005	0,013202	0,906075	0,015134	0,569919	0,013846	0,695015	0,023511	0,618364	0,018357	0,862489	0,022544	0,306283	0,013849	0,872151	0,0219	0,680845	0,016747	0,754919	0,02029	0,57102	0,023511	0,913697	0,026087	1,287292	0,03124	0,78777	0,019324	0,59904	0,017713	0,784549	0,02641	0,63962	0,019324	0,784871	0,021901	0,536237	0,019646
2013-06-26 15:33:25	0,849405	0,009016	0,4437	0,009338	0,818494	0,009338	0,555429	0,014812	0,812698	0,009982	0,736387	0,014168	0,883536	0,00966	0,510673	0,013524	0,786295	0,009016	0,768264	0,013202	0,816562	0,012236	0,64623	0,012557	0,807868	0,012236	0,679717	0,012558	0,89416127831	0,01416772169	0,678429	0,010948	0,714017	0,016747	0,693083	0,017392	1,012893	0,017391	0,333337	0,015137	0,908222	0,018036	0,877626	0,019324	0,82996	0,018036	0,588412	0,02029	0,98423	0,019324	1,305328	0,025443	0,754275	0,016747	0,822553	0,016747	0,790991	0,017714	0,68954	0,014815	0,793245	0,017069	0,755886	0,017714
2013-06-26 15:34:02	1,189426	0,031877	0,793379	0,023827	1,072222	0,028979	0,777602	0,022539	1,194578	0,030589	1,103455	0,051196	1,247706	0,032199	0,932478	0,040249	1,22581	0,032521	1,191679	0,042181	1,173326	0,032843	1,00718	0,039927	1,098625	0,040571	1,101201	0,034131	1,215185	0,042825	1,049683	0,031877	1,036404	0,035749	0,966516	0,035427	1,291801	0,049276	0,576496	0,0219	1,253476	0,045089	1,151703	0,028664	1,112412	0,047343	1,039947	0,036071	1,318211	0,039936	2,028043	0,057327	1,136566	0,035749	1,232863	0,024155	1,081815	0,03897	0,960075	0,040902	1,123684	0,049276	1,097918	0,037682
2013-06-26 15:34:10	1,17719	0,028657	0,585052	0,01932	1,040023	0,028335	0,587307	0,021895	1,210677	0,028335	0,965321	0,042503	1,221947	0,029623	0,88096	0,031877	1,145313	0,031233	1,024245	0,035419	1,18846	0,029945	0,774382	0,033165	1,12213	0,041215	0,966287	0,025759	1,221303	0,037673	0,947611	0,025438	0,990992	0,0467	0,847352	0,028342	1,346874	0,047022	0,398072	0,019001	1,283428	0,037681	0,921105	0,022222	1,190673	0,043156	0,795499	0,038004	1,424815	0,042834	1,98553	0,045089	1,177468	0,034783	1,020622	0,021257	1,130447	0,035427	0,772311	0,032206	1,142685	0,044123	0,954922	0,031562
2013-06-26 15:56:24	0,778889	0,010304	0,875809	0,015133	0,701291	0,009981	0,735744	0,014167	0,752165	0,010947	0,811089	0,020929	0,712239	0,010625	0,798853	0,018675	0,769553	0,009659	0,902212	0,017387	0,748623	0,016421	0,844576	0,016099	0,736065	0,013202	0,888366	0,016421	0,676176	0,016743	0,858743	0,017065	0,818044	0,015137	0,855081	0,020934	0,777786	0,01707	0,573597	0,015781	0,829639	0,017069	0,920139	0,021578	0,721103	0,0219	0,474401	0,021578	0,736239	0,020934	1,418695	0,025765	0,7488	0,018358	0,863133	0,024155	0,809026	0,019002	0,935598	0,022867	0,780684	0,019646	0,651215	0,023832
2013-06-26 16:10:09	1,422546	0,031233	0,693563	0,027047	1,17558	0,028657	0,810445	0,022217	1,340438	0,028979	1,176224	0,054738	1,35042	0,029623	0,843288	0,039604	1,405158	0,030911	1,25157	0,046366	1,363622	0,031233	1,027465	0,041859	1,2403	0,034453	1,184918	0,033487	1,35364	0,039605	1,119232	0,034131	1,008062	0,038326	1,079238	0,036716	1,39132	0,045089	0,514015	0,027698	1,413542	0,04219	1,436086	0,025443	1,207098	0,043157	1,078917	0,033816	1,479243	0,04219	2,4828	0,065701	1,160399	0,033817	1,404525	0,030918	1,270545	0,036394	0,993247	0,037037	1,245746	0,041547	1,244458	0,036071
2013-06-26 16:10:22	1,215507	0,014811	0,760215	0,012557	1,020382	0,015133	0,804649	0,014489	1,157227	0,016743	1,016196	0,026081	1,188782	0,016743	0,792414	0,016743	1,210355	0,016743	1,140484	0,020285	1,14306	0,019319	0,955984	0,017709	1,029719	0,019963	0,96661	0,017065	1,251892	0,023183	0,985285	0,018031	0,976822	0,023833	0,977144	0,020612	1,153313	0,02802	0,453467	0,018035	1,225456	0,025765	1,218048	0,019324	1,044778	0,026731	0,835436	0,024154	1,242525	0,02641	1,984242	0,0438	1,160398	0,022867	1,141719	0,024155	1,094376	0,021578	0,910798	0,024155	1,067967	0,026731	1,031895	0,022866
2013-06-26 16:10:32	0,799497	0,012557	0,436293	0,013202	0,761181	0,012235	0,299771	0,010303	0,83073	0,012557	0,510996	0,019319	0,798209	0,014489	0,495218	0,011913	0,825256	0,014489	0,761503	0,018031	0,8259	0,016421	0,490709	0,0161	0,808191	0,018031	0,505844	0,015133	0,786296	0,019641	0,515825	0,015133	0,613855	0,019646	0,51788	0,015137	0,887288	0,024799	0,277942	0,014815	0,817722	0,026732	0,560715	0,026087	0,787126	0,029308	0,361356	0,019324	0,801619	0,023833	1,238339	0,029952	0,730764	0,02029	0,709186	0,014171	0,747189	0,021257	0,565223	0,018036	0,748156	0,023189	0,60065	0,019324
2013-06-26 16:15:03	1,220337	0,017709	0,673278	0,016099	1,084457	0,016743	0,703223	0,014167	1,204881	0,019319	1,036159	0,028335	1,214541	0,018353	0,871945	0,028657	1,234504	0,019319	1,155295	0,023183	1,218405	0,020929	0,894806	0,025115	1,154329	0,025759	1,068358	0,019641	1,268313	0,023827	0,968542	0,018675	1,043811	0,025443	0,887288	0,021901	1,362334	0,032207	0,473757	0,017069	1,284394	0,02802	0,96716	0,023189	1,193572	0,031562	0,774565	0,025122	1,305006	0,038326	1,872163	0,035105	1,162653	0,023833	1,073119	0,017392	1,154602	0,029308	0,824485	0,025121	1,161687	0,030274	0,8393	0,022545
2013-06-26 16:15:19	1,920664	0,032199	1,24352	0,030267	1,91358	0,032843	1,224201	0,019319	2,072966	0,031555	1,679815	0,047333	1,307274	0,036385	0,981421	0,034775	1,282158	0,035419	1,173648	0,036385	1,333677	0,033487	0,943426	0,036707	1,270246	0,044112	1,092507	0,030589	1,29375	0,041859	1,049361	0,027691	1,067966	0,038004	0,973601	0,036715	1,487939	0,054107	0,613211	0,023189	1,350418	0,038325	1,001621	0,061515	1,324008	0,050886	1,007096	0,028342	1,478921	0,036716	1,893742	0,107247	1,251221	0,034783	1,137854	0,021579	1,15106	0,038003	0,98423	0,044123	1,252509	0,045412	1,021911	0,02963
2013-06-26 16:15:26	0,554785	0,010948	0,398943	0,056992	0,643332	0,011592	0,406349	0,012557	0,647518	0,012236	0,564767	0,018354	0,624657	0,012558	0,37769227831	0,01899772169	0,616929	0,012558	0,579578	0,017066	0,635282	0,011592	0,557361	0,011914	0,583764	0,014812	0,553497	0,013846	0,653314	0,021896	0,574105	0,012236	0,485351	0,020934	0,619008	0,015781	0,724001	0,019002	0,345575	0,015459	0,682455	0,018357	0,661198	0,02029	0,617076	0,023511	0,506607	0,023511	0,681167	0,019968	1,134311	0,02963	0,546865	0,015137	0,598718	0,015459	0,608702	0,022545	0,572952	0,021257	0,601294	0,019324	0,537525	0,019324
2013-06-26 16:17:21	0,972405	0,016743	0,491998	0,018031	0,886756	0,016743	0,596322	0,014168	1,087678	0,018031	0,885146	0,033165	1,077052	0,017387	0,640435	0,019641	0,975625	0,017065	0,974337	0,025437	0,915735	0,019641	0,863895	0,023183	0,924751	0,023183	0,794989	0,021573	1,082526	0,025437	0,759248	0,018676	0,804517	0,02802	0,892763	0,028019	1,056694	0,030596	0,386478	0,015459	1,052829	0,027376	0,849606	0,01707	0,983907	0,029308	0,818044	0,026731	1,08729	0,028664	1,6815	0,038648	0,886644	0,026409	1,090833	0,020612	1,021911	0,024477	0,714983	0,026087	0,950413	0,02963	0,90017	0,022223
2013-06-26 16:17:55	0,203496	0,009338	0,024793	0,182889	0,243745	0,01288	0,216054	0,013523	0,222493	0,010304	0,175806	0,020607	0,475898	0,010304	0,562836	0,019319	0,496827	0,010304	0,825578	0,019963	0,470746	0,014812	0,82429	0,01771	0,455291	0,01288	0,852625	0,016743	0,409569	0,016743	0,810445	0,017709	0,468282	0,016747	0,794855	0,019646	0,483097	0,016748	0,443805	0,016103	0,48825	0,019324	0,9079	0,018358	0,47569	0,018679	0,562003	0,021256	0,483418	0,017714	1,323364	0,039292	0,452179	0,019002	0,826418	0,028342	0,465383	0,019968	0,884389	0,024799	0,442839	0,018357	0,706932	0,024477
2013-06-26 16:19:23	0,875809	0,013523	0,501014	0,013201	0,732524	0,012235	0,60083	0,011269	0,898348	0,012879	0,794667	0,024471	0,83717	0,014489	0,569597	0,018031	0,853592	0,013201	0,854235	0,020607	0,812377	0,018031	0,683581	0,018675	0,738642	0,016743	0,728016	0,018675	0,971117	0,023183	0,776636	0,019319	0,717882	0,0219	0,742037	0,021578	0,858302	0,020934	0,353627	0,015459	0,903069	0,026088	0,913698	0,017069	0,772633	0,029952	0,729154	0,030274	0,908222	0,030274	1,529485	0,035105	0,802585	0,019968	0,934631	0,02029	0,831571	0,022867	0,658622	0,026731	0,813535	0,024155	0,852183	0,024155
2013-06-26 16:20:20	1,098947	0,028013	0,567343	0,019641	0,98625	0,024793	0,567021	0,014489	1,037769	0,024471	0,973371	0,039605	1,081559	0,025437	0,866149	0,025437	1,015229	0,026403	0,886112	0,029945	1,045175	0,025437	0,742827	0,031233	1,022313	0,031233	0,925717	0,025437	1,064815	0,036707	0,883536	0,021895	0,805805	0,034461	0,715627	0,023833	1,254442	0,039292	0,382613	0,018035	1,097274	0,036072	0,857336	0,024155	1,074086	0,038647	0,758463	0,030918	1,210963	0,036393	2,020636	0,039936	0,902747	0,030918	0,964584	0,0219	0,981653	0,036393	0,744291	0,025443	1,025454	0,037037	0,93592	0,026732
2013-06-26 16:24:24	1,313714	0,023827	0,671668	0,019963	1,160125	0,021895	0,724152	0,014489	1,267669	0,022861	1,143381	0,041859	1,342371	0,021573	0,918955	0,027369	1,313714	0,023827	1,216795	0,031877	1,280871	0,026081	1,031651	0,029623	1,143703	0,030911	1,161735	0,028979	1,323373	0,029623	1,071256	0,025437	1,014503	0,033817	1,00613	0,031885	1,362656	0,034783	0,507895	0,022867	1,320465	0,032851	1,227711	0,02029	1,171671	0,035749	1,08568	0,033494	1,403236	0,035105	2,262185	0,053463	1,200335	0,030918	1,334314	0,032528	1,205488	0,041224	0,944293	0,037681	1,192606	0,037037	1,158144	0,027376
2013-06-26 16:27:00	1,008468	0,013523	0,548346	0,015133	0,946002	0,014811	0,621759	0,012235	1,035837	0,015777	0,851337	0,022539	1,040989	0,014811	0,655246	0,019319	1,012654	0,016421	0,96017	0,020929	0,977557	0,017065	0,770196	0,018675	0,938596	0,023827	0,833306	0,017387	1,025533	0,020285	0,847796	0,015455	0,852827	0,023833	0,793889	0,021901	1,110156	0,023833	0,432532	0,016748	1,047032	0,023189	0,964905	0,018036	0,957176	0,024799	0,801941	0,023832	1,126904	0,021901	1,678279	0,026732	0,962329	0,021578	0,998078	0,018036	0,943327	0,022545	0,735595	0,025766	0,985839	0,027376	0,902103	0,021256
2013-06-26 16:28:33	1,357826	0,017066	0,618862	0,020607	1,333998	0,016422	0,572173	0,014489	1,374247	0,017066	0,958882	0,034131	1,383585	0,019964	0,930225	0,025437	1,306951	0,01932	0,972727	0,028657	1,354284	0,019642	0,812055	0,025759	1,298258	0,030588	1,040989	0,023183	1,3794	0,025437	0,934088	0,020608	1,039946	0,025121	0,835113	0,02963	1,657023	0,034461	0,353627	0,017069	1,468293	0,028986	0,943971	0,047022	1,34301	0,031562	0,918529	0,030274	1,558149	0,032528	2,079895	0,092433	1,27763	0,025121	1,115954	0,024477	1,299853	0,03124	0,76909	0,034461	1,250577	0,027697	1,098563	0,023832
2013-06-26 16:30:32	1,011688	0,028979	0,558971	0,021895	0,910583	0,027691	0,549956	0,019319	1,019093	0,030589	0,859065	0,054094	1,026499	0,028979	0,695817	0,034452	1,014907	0,030911	0,86486	0,036707	0,973049	0,031555	0,756672	0,033165	0,913481	0,034775	0,87935	0,032521	1,040988	0,035741	0,841356	0,028979	0,861201	0,037037	0,761038	0,031562	1,075051	0,046378	0,384223	0,025121	1,054118	0,038326	0,853471	0,026087	0,936564	0,046055	0,792601	0,03285	1,114666	0,045089	1,709198	0,0686	0,968126	0,035427	0,914663	0,036716	0,945581	0,043157	0,651537	0,038003	0,946226	0,042512	0,869574	0,033173
2013-06-26 16:30:36	-0,012532	0,020929	-0,01543	0,023505	2,145736	0,020607	1,523651	0,013845	2,319933	0,021251	2,007602	0,036385	2,295461	0,020929	1,591268	0,02221727831	2,302223	0,023827	2,13672	0,030589	2,327982	0,024149	1,960269	0,030589	0,918633	0,027369	0,923463	0,026081	1,226777	0,029623	0,983353	0,021573	1,022556	0,029307	0,972635	0,028986	1,319177	0,035427	0,442195	0,014815	1,223846	0,03124	1,224812	0,01868	1,095342	0,034783	0,883746	0,026731	1,325297	0,031562	2,006786	0,043801	1,15589	0,031562	1,190351	0,016747	1,160721	0,031241	0,893085	0,033817	1,109513	0,036715	1,09663	0,026409
2013-06-26 16:31:07	0,880639	0,016421	0,472035	0,019641	0,802395	0,017709	0,538365	0,014489	0,836526	0,018353	0,760215	0,028013	0,872589	0,020607	0,566699	0,020929	0,860997	0,019963	0,777602	0,021251	0,83878	0,018997	0,641401	0,020929	0,820749	0,024793	0,693241	0,017065	0,881282	0,024471	0,753774	0,014812	0,659266	0,024477	0,740427	0,02963	0,995179	0,032529	0,402581	0,015137	0,880847	0,02963	0,738494	0,045733	0,832215	0,041868	0,693405	0,029308	0,880525	0,029307	1,488261	0,050886	0,774243	0,028019	0,776176	0,01868	0,767157	0,022867	0,760395	0,027697	0,78938	0,027375	0,745902	0,025121
2013-06-26 16:31:26	1,226133	0,020929	0,695173	0,015777	1,12374	0,019963	0,728982	0,018031	1,206813	0,021895	1,089931	0,035419	1,232251	0,021573	0,81141	0,031555	1,218083	0,024793	1,142737	0,027691	1,179766	0,024471	0,95695	0,028657	1,143703	0,032843	1,033583	0,022539	1,264127	0,029945	1,019416	0,021895	1,038014	0,02963	0,980043	0,023189	1,300175	0,034139	0,518524	0,020934	1,236084	0,03124	1,234152	0,029308	1,106936	0,035427	0,983585	0,025443	1,333669	0,032529	2,172651	0,04058	1,196792	0,027053	1,26346	0,014815	1,131413	0,033173	0,930122	0,028986	1,110479	0,034461	1,138498	0,022867
2013-06-26 16:31:50	-1,555855	2,530836	-1,067393	1,639888	0,868725	0,024793	0,568954	0,015455	-1,528807	2,454524	-1,11505	2,042699	0,953086	0,028657	0,665228	0,027369	0,924107	0,029623	0,920565	0,042825	0,947612	0,027691	0,770518	0,037995	0,969185	0,034131	0,864217	0,030267	1,036481	0,035419	0,820426	0,031877	0,796466	0,036715	0,799365	0,034783	1,108547	0,043801	0,361034	0,015459	1,018368	0,036071	1,038981	0,031562	0,886965	0,042191	0,718526	0,03575	1,124971	0,040903	1,579084	0,056683	0,919173	0,034138	0,991959	0,024155	0,919817	0,037681	0,727544	0,050564	0,885033	0,041224	0,914019	0,033173
2013-06-26 16:32:24	1,165921	0,028657	0,568631	0,018353	1,126638	0,025115	0,568309	0,015777	1,177834	0,027691	0,929902	0,040571	1,224845	0,028335	0,894806	0,031555	1,151753	0,029301	0,950832	0,033165	1,150143	0,029945	0,774382	0,032521	1,165598	0,034131	0,99108	0,028657	1,269279	0,037029	0,961458	0,026081	0,980042	0,036071	0,864099	0,028664	1,285038	0,045733	0,424481	0,017391	1,281817	0,035749	1,019656	0,047666	1,107258	0,041868	0,877948	0,032851	1,31499	0,041224	2,048333	0,084703	1,06861	0,032851	1,126904	0,024477	1,140109	0,034783	0,843809	0,036071	1,049287	0,041224	0,964261	0,030274
2013-06-26 16:33:51	0,95534	0,018353	0,50842	0,018353	0,933444	0,018031	0,527095	0,012879	1,013298	0,020607	0,771162	0,025115	0,985929	0,020607	0,566699	0,020929	0,914125	0,018353	0,842322	0,024149	0,949866	0,020929	0,65911	0,023505	0,936664	0,026403	0,801429	0,020607	0,917345	0,031233	0,762469	0,017387	0,730764	0,032851	0,691472	0,021901	1,102427	0,028986	0,366188	0,017391	0,979398	0,030596	0,775209	0,023833	0,97489	0,031562	0,754919	0,022867	1,061847	0,02802	1,501466	0,040902	0,869252	0,025121	0,845741	0,01707	0,826096	0,031884	0,635756	0,027053	0,954599	0,029308	0,781329	0,026087
2013-06-26 16:34:04	1,107318	0,031877	1,0558	0,030911	1,062884	0,024149	0,880316	0,022539	1,090897	0,027691	1,018128	0,053772	1,08317	0,024471	0,802717	0,033165	1,114402	0,026725	1,1173	0,035097	1,080271	0,035419	1,083169	0,032199	0,897704	0,031233	1,085101	0,027369	0,911871	0,027691	1,023279	0,027691	0,960397	0,029952	1,086968	0,035105	0,958464	0,032206	0,735917	0,020934	1,069899	0,032206	1,093087	0,026409	0,860879	0,02963	0,966516	0,035105	0,974568	0,031562	1,743981	0,045733	1,0451	0,031562	1,002909	0,043479	1,013216	0,039292	1,097596	0,036393	1,01869	0,032529	0,857658	0,038003
2013-06-26 16:34:17	0,893196	0,022217	0,625946	0,019963	0,865183	0,020929	0,610489	0,011914	0,864539	0,023827	0,790159	0,039605	0,894484	0,025115	0,583442	0,035419	0,871945	0,022539	0,847795	0,033809	0,870979	0,024793	0,750877	0,030589	0,807869	0,032843	0,780178	0,026725	0,878062	0,033165	0,818173	0,025437	0,740105	0,034139	0,725611	0,026087	0,95943	0,040258	0,443805	0,014493	0,877948	0,036394	0,82513	0,030274	0,860556	0,038326	0,697592	0,031884	0,929801	0,035105	1,383912	0,050242	0,837368	0,029308	0,830927	0,017069	0,791634	0,035105	0,66925	0,040902	0,830604	0,03897	0,765869	0,032851
2013-06-26 16:34:42	0,915735	0,012558	0,69807	0,011592	0,905753	0,010948	0,668447	0,010304	1,086711	0,011914	0,883214	0,019642	1,039056	0,014168	0,757639	0,013845	1,1173	0,011592	1,058376	0,01771	1,051614	0,013846	0,898347	0,016744	0,844897	0,017388	0,885468	0,0161	1,043564	0,015134	0,818494	0,015456	0,738816	0,017069	0,7488	0,018035	0,829639	0,018357	0,454111	0,016103	1,089867	0,018358	0,987128	0,015137	0,846708	0,022544	0,503709	0,022866	0,991959	0,019001	1,433832	0,032529	1,075052	0,017069	0,951701	0,025443	0,964583	0,024799	0,802907	0,019968	0,993891	0,022545	0,832215	0,019324
